,log_rank,p_value,long_survival
IFIT2,31.824046352836856,1.6879006285126355e-08,high
IFIT3,3.497830470427681,0.06144927971921325,high
IFIT5,88.95201855843828,4.045056284558345e-21,high
IKZF5,118.23489745099984,1.540234738987228e-27,high
IL15RA,23.77164195455747,1.0846883634232198e-06,low
IL2RA,62.81748804906909,2.2677629920570146e-15,low
INA,83.36743466361307,6.813522707754025e-20,high
INPP5A,78.94027992739689,6.401612992557392e-19,high
INPP5F,42.21815263722013,8.163870469692377e-11,high
IPMK,47.791455354383224,4.740536120434971e-12,high
ITGA8,1.5533208052218523,0.21264586891890158,high
ITGB1,86.49744852802895,1.3991770793915668e-20,low
ITIH2,13.107489533120486,0.00029411756072513103,same
ITIH5,0.3571076550660665,0.550116974323992,low
ITPRIP,33.90956132653672,5.773427439293185e-09,low
JAKMIP3,81.64806007443036,1.626113483529833e-19,high
JMJD1C,96.4191030473064,9.296581844410325e-23,high
KAZALD1,2.8625906747319783,0.0906613752487828,high
KCNIP2,78.92921483666736,6.437568787288494e-19,high
KCNK18,21.224469287725878,4.085156777799991e-06,high
KCNMA1,33.6169918140353,6.710397254445136e-09,high
KIAA0913,99.88545346205701,1.6147086952311412e-23,high
KIAA1217,5.025384143534973,0.024978384202050653,low
KIAA1274,0.3701276228989517,0.5429347109484933,high
KIAA1279,122.43817520926412,1.8509399028469534e-28,high
KIAA1462,61.91250304598775,3.590624339427712e-15,high
KIAA1598,10.392852993046256,0.0012650400795488925,same
KIF11,47.90570328939477,4.472188029303173e-12,high
KIF20B,9.481701497199275,0.0020753140275620863,high
KIF5B,88.65907194951546,4.6907051833898804e-21,high
KIN,88.13252571083392,6.121275797630242e-21,high
KLF6,28.923617261113108,7.528931025371221e-08,high
KNDC1,29.493528845015813,5.6103712127286643e-08,high
LARP4B,120.60016099954493,4.674601053376493e-28,high
LBX1,123.34603139124273,1.1713179295094656e-28,low
LCOR,60.12776543608959,8.889544809624634e-15,high
LDB1,106.23292352764685,6.555836808495914e-25,high
LDB3,37.89579332635801,7.462597824073446e-10,high
LGI1,0.8349422467877368,0.3608473088623265,low
LHPP,45.00817256999956,1.9621385018724058e-11,same
LIPA,0.5444184458663527,0.4606073256671176,low
LIPF,0.03162198087317791,0.8588598604796864,low
LIPJ,0.18635474653758247,0.6659680073187001,low
LIPK,0.000994618030331103,0.9748408341908108,same
LIPM,0.009505307780525819,0.9223331713404814,same
LIPN,2.54115236971979,0.11091381034069972,low
LOC100128292,41.11573408980528,1.4347667611061312e-10,high
LOC100128811,4.549823705079938,0.032922136002344435,low
LOC100129055,13.80294509547381,0.00020301774041484803,high
LOC100133308,0.014781348995059573,0.903232785213397,low
LOC100169752,0.0,1.0,same
LOC100188947,21.638125164154665,3.2924199527240975e-06,high
LOC100216001,67.69445393367297,1.908997589001662e-16,low
LOC143188,18.210675280967315,1.9776722645407908e-05,high
LOC219347,72.9746703301939,1.3132447299797501e-17,high
LOC254312,0.0412769725206546,0.8390042307412732,low
LOC282997,18.793761366637952,1.4564275150381134e-05,high
LOC283050,8.982630331898832,0.00272558018919682,low
LOC283070,83.50462525454367,6.35670693040534e-20,high
LOC338588,0.0612290957666607,0.8045637458161223,high
LOC387646,0.00013041090585031475,0.9908885482875627,high
LOC387647,38.687042205001546,4.975008415672294e-10,high
LOC399744,89.91018289684796,2.492209971874402e-21,high
LOC399815,7.581589419347309,0.005896742358615402,low
LOC441666,94.44172425835596,2.5241520949172816e-22,high
LOC619207,50.02179373691227,1.5204780065035457e-12,high
LOC642826,42.20686884476164,8.211111017661102e-11,high
LOC650623,105.6598689922636,8.75424476871687e-25,high
LOC728190,11.780907637390989,0.0005984130016979079,high
LOC728640,21.932906320032608,2.823506358768668e-06,high
LOC728643,152.58328960690363,4.724383420216204e-35,high
LOC729020,29.917813317428593,4.5075258070071265e-08,high
LOC729668,5.923455773173459,0.014940626381434539,low
LOC731789,12.516580897771918,0.00040335634737255434,high
LOC84856,21.15281161931283,4.24078628994858e-06,high
LOC84989,53.33431053167913,2.8134934348376324e-13,high
LOXL4,108.35632945449689,2.245512290353681e-25,low
LRIT1,0.31479395071457955,0.5747532168658831,high
LRIT2,128.66859068724534,8.014237833869433e-30,high
LRRC18,2.718757082652611,0.09917521447066498,low
LRRC20,93.42744121744992,4.213680030976494e-22,high
LRRC27,94.28444321500348,2.732897255804118e-22,high
LRRTM3,96.44802857428807,9.161748177196788e-23,high
LYZL1,0.04945939735785008,0.8240066464650706,high
LYZL2,0.08363147945975795,0.772435159209215,same
LZTS2,63.61113813327177,1.5156976213602474e-15,high
MAP3K8,22.21251500070157,2.4407763623373317e-06,low
MAPK8,78.45105186106196,8.200523437912331e-19,high
MARVELD1,122.15688368085969,2.1328759461285656e-28,low
MASTL,8.88062074171982,0.002882135339159799,high
MAT1A,0.2036178098132315,0.6518163659789242,high
MBL1P,8.803990854098661,0.003005723472892958,high
MBL2,0.008084441119199967,0.9283559370861076,low
MCM10,50.25722666331496,1.3485716464968187e-12,low
MEIG1,7.539348075040763,0.006036588065280343,high
METTL10,88.84082212491742,4.2789419440388724e-21,high
MGEA5,103.80816518884548,2.228847161218603e-24,high
MGMT,21.22707078723246,4.079615821572685e-06,low
MINPP1,24.18639801363782,8.74477131014604e-07,high
MKI67,42.568531282798645,6.824859985255546e-11,low
MKX,94.72221863540408,2.190664707702191e-22,high
MLLT10,0.6706155239661469,0.4128370896728011,high
MMP21,3.5763019446882955,0.058609488553397794,high
MMRN2,5.970875039256173,0.01454406192923432,low
MMS19,119.5535325051666,7.922814571665556e-28,high
MORN4,109.75595035420297,1.1082905716304014e-25,high
MPP7,38.54817987778035,5.341856314639117e-10,high
MRC1,5.127912279707537,0.023544030476420785,high
MRPL43,67.0009012387046,2.713830389759459e-16,high
MRPS16,77.13594560534801,1.5958623171302596e-18,high
MSMB,0.3335355918445581,0.5635845827547694,high
MSRB2,70.0728945292791,5.715293349772704e-17,high
MTG1,1.5836572775526914,0.2082346777377692,low
MTPAP,114.28867857919582,1.1265409799213524e-26,high
MXI1,134.09622297314033,5.205069581302605e-31,high
MYO3A,2.8296363360872094,0.09253931237420614,high
MYOF,72.18280328331996,1.961577239195331e-17,low
MYOZ1,1.871720511679706,0.17127815720274575,low
MYPN,1.8776558874986948,0.1706008107492103,low
NANOS1,46.58508755219169,8.772531004708596e-12,high
NCOA4,87.81818458867093,7.175619857572044e-21,high
NDST2,75.20133405231826,4.250797889721839e-18,high
NDUFB8,14.507337751521842,0.0001396146602931133,low
NEBL,38.70669194403972,4.925175893137501e-10,high
NET1,137.0274235384329,1.1893120123715133e-31,high
NEURL,14.443703186576196,0.00014441186037047058,high
NEUROG3,12.464339234889733,0.00041479522620755196,high
NFKB2,4.515413617040754,0.03359076333200972,low
NHLRC2,19.717816465244972,8.976061515063961e-06,high
NKX1-2,27.06544508763827,1.966824470511031e-07,high
NKX2-3,0.005390723644898346,0.9414706714020449,same
NKX6-2,6.089516727155366,0.01359862769799024,low
NMT2,90.16555481971632,2.1904251097559396e-21,high
NOC3L,8.908422724915962,0.00283858333914681,high
NODAL,42.86745736879988,5.857701608556172e-11,low
NOLC1,103.4312527298348,2.69588334845388e-24,high
NPFFR1,11.66857580808927,0.0006356465138980763,high
NPM3,3.247152795305089,0.07154764094009283,high
NPS,0.22352302504890678,0.6363685621978346,high
NRAP,8.270543293202648,0.004029344719263224,low
NRBF2,1.552578605096058,0.21275517231582292,high
NRG3,110.37930126325168,8.092567294031985e-26,high
NRP1,56.08909315493582,6.926027114272493e-14,low
NSMCE4A,15.581578494457052,7.902072504728748e-05,high
NSUN6,136.66953458371472,1.4241977033661537e-31,high
NT5C2,88.92272783800603,4.1053950934658845e-21,high
NUDT13,15.79742050735866,7.049855603324128e-05,low
NUDT5,0.9989732179835858,0.31755908666947597,high
NUDT9P1,27.24619953333592,1.7912687582935427e-07,high
OAT,83.54599542324165,6.225061572279037e-20,high
OBFC1,4.6976421948549865,0.03020402571023561,high
OGDHL,5.642107222579875,0.017534120767695015,low
OIT3,14.00843387043774,0.00018199248685354727,low
OLAH,0.36388284892634315,0.5463576688079372,low
OPALIN,17.05599415764732,3.629363187850169e-05,high
OPN4,6.21186220741518,0.012689707092120672,high
OPTN,30.992530567720337,2.5902335407569242e-08,high
OR13A1,34.27108810911098,4.794518409326061e-09,high
OTUD1,78.66770118622505,7.348729873284698e-19,high
P4HA1,10.264467778310307,0.0013561685481303283,low
PANK1,80.22660597884035,3.33841645808326e-19,high
PAOX,3.182717803800198,0.07442085055989064,low
PAPSS2,0.5663505388470845,0.4517127703555893,high
PARD3,79.95503260581913,3.8302832815855944e-19,high
PARG,104.73190311845877,1.3983138236705262e-24,high
PAX2,0.8906048241960615,0.3453134589227226,low
PBLD,73.57224143735516,9.7019528920007e-18,high
PCBD1,48.34377365921566,3.576780866933361e-12,low
PCDH15,122.47972712159924,1.812578862330156e-28,high
PCGF5,21.361255000576374,3.8038108286918847e-06,high
PCGF6,68.95475335336663,1.0074854251974072e-16,high
PDCD11,99.50550846651772,1.9561850113146832e-23,high
PDCD4,122.6310343810266,1.6794886491583233e-28,high
PDE6C,8.367265291004738,0.0038204009256178595,high
PDLIM1,86.88680410052315,1.149135476622002e-20,low
PDSS1,14.86617430046291,0.00011541412377498862,high
PDZD7,45.33298379651844,1.6622596426230853e-11,high
PDZD8,100.65766356349539,1.0933781627008825e-23,high
PFKFB3,1.8522702331316219,0.1735195835123488,high
PFKP,39.377473185167254,3.4930352208105877e-10,high
PGAM1,0.5933356271615626,0.44113214341231255,low
PGBD3,55.05868053809891,1.1698451965675182e-13,high
PHYH,10.430254926045288,0.0012396763076087996,low
PHYHIPL,110.8591808099777,6.352667091715023e-26,high
PI4K2A,14.131257381277493,0.0001704871926904966,high
PIK3AP1,28.54263235034885,9.165793322219887e-08,low
PIP4K2A,47.645680909959864,5.106461584179475e-12,high
PIPSL,5.105327104361386,0.023852481054441682,low
PITRM1,90.50783841996306,1.842455406949065e-21,high
PITX3,16.37050799584531,5.208945826074432e-05,high
PKD2L1,0.1785438580257109,0.6726276237965644,low
PLA2G12B,0.05151571921381173,0.8204464904210551,high
PLAC9,0.003827283016456015,0.9506703092009235,low
PLAU,113.02275884381788,2.1331226341745504e-26,low
PLCE1,41.23034014616294,1.3530592127241173e-10,low
PLEKHA1,20.60760079092951,5.6371861893452834e-06,high
PLXDC2,22.123951057768025,2.5560074687659348e-06,low
PNLIP,0.038729635453783176,0.8439852531207265,same
PNLIPRP1,0.02009195315179744,0.8872805703572193,low
PNLIPRP2,0.003266054378046757,0.9544261819964223,low
PNLIPRP3,5.039918556111059,0.024769654515514418,low
POLL,115.95218879708099,4.8689437794190006e-27,high
POLR3A,71.28155828974423,3.0971718604843165e-17,high
PPA1,72.32927234554953,1.821257285944169e-17,high
PPAPDC1A,55.018133124778295,1.1942294699273634e-13,high
PPIF,72.88963241823907,1.3710651607824718e-17,high
PPP1R3C,22.295730586398083,2.3372567903939023e-06,high
PPP2R2D,69.0573620184312,9.564085289598127e-17,high
PPP3CB,102.9479802897868,3.4406502800921656e-24,high
PPRC1,70.34292746742396,4.984122222275227e-17,high
PPYR1,27.90280428046574,1.2756475278019595e-07,high
PRAP1,45.36770544301117,1.633050179594534e-11,high
PRDX3,4.912398330534509,0.026664592509683463,low
PRF1,87.56905460010556,8.138809461403111e-21,low
PRINS,10.968964353466376,0.0009265052527514489,low
PRKCQ,51.55579107281537,6.959111327954517e-13,high
PRKG1,14.286687131875553,0.00015697113455308975,high
PRLHR,106.72335248572428,5.11859345244305e-25,high
PRPF18,83.99813276592857,4.952422878776194e-20,high
PRTFDC1,23.867922885894657,1.0317674782986164e-06,high
PSAP,1.5164784083060763,0.21815319387567883,low
PSD,72.10599637574747,2.0394309115019226e-17,high
PSTK,47.77292328374987,4.785558872040751e-12,high
PTCHD3,0.3586779127624155,0.5492414072332314,low
PTEN,61.76014360738577,3.879478806084407e-15,high
PTER,7.43971558294512,0.006379997205927751,high
PTF1A,67.60116076020373,2.0014969881206784e-16,high
PTPLA,1.9107198885274361,0.1668833142070229,low
PTPN20A,0.0005031332177295954,0.9821044463000708,low
PTPN20B,24.50225917569892,7.422275804929924e-07,low
PTPRE,38.54143511997758,5.360348792184178e-10,high
PWWP2B,36.59214694818986,1.4561717522385971e-09,high
PYROXD2,51.88558392752934,5.883077151329361e-13,low
RAB11FIP2,83.86184747798201,5.3058669718957804e-20,high
RAB18,125.22888171649791,4.535031453649836e-29,high
RASGEF1A,0.5102724974485183,0.4750209178165907,low
RASSF4,51.47293217924526,7.259107586044541e-13,high
RBM17,148.7824782724357,3.199543464806629e-34,high
RBM20,4.381084088796926,0.0363398773992785,low
RBP3,111.87960650058669,3.7968030173422547e-26,high
RBP4,7.791290049428164,0.005249869718532594,low
REEP3,5.487429760645417e-05,0.9940895496055563,high
RET,26.836744370813452,2.2138766277172768e-07,high
RGR,93.16576126131477,4.809293548189252e-22,high
RGS10,4.713370818904085,0.029928912401683352,low
RHOBTB1,0.7547049768560606,0.3849906833956127,high
RNLS,34.69782525884557,3.850615047954836e-09,low
RPL13AP6,3.4077999027316266,0.06488890579170699,high
RPP30,67.66049381007318,1.9421630399851202e-16,high
RPP38,12.46198251592189,0.00041531890235690293,low
RPS24,76.74375405976727,1.946428937733688e-18,high
RRP12,42.444334051729896,7.272277778404643e-11,high
RSU1,3.2744175614776743,0.07036790008722962,high
RTKN2,6.271217915329228,0.012271476552233119,high
