,log_rank,p_value,long_survival
SPACA4,0.22339306699646025,0.6364666447976616,high
SPHK2,0.5607351557255098,0.45396418874556477,high
SPIB,1.9525180011375598,0.16231577033718286,high
SPINT2,3.631261725328268,0.05670381313058725,low
SPRED3,1.3496231677159347,0.2453440059309035,low
SPTBN4,4.262318867394901,0.03896669551604455,low
SRRM5,3.993645211493204e-05,0.9949577786041119,high
SSC5D,1.1681936808006168,0.2797727015228665,low
STRN4,0.944413177646148,0.3311454636684199,high
SULT2A1,4.3569557585020475e-05,0.9947334224582839,same
SULT2B1,0.5864808048276704,0.4437832053276455,high
SUPT5H,1.2917522726869337,0.2557252800999487,high
SUV420H2,0.026293963967505146,0.8711844755350826,high
SYCN,0.0019429794393616493,0.9648412404129166,low
SYMPK,0.08094036380024393,0.7760270807864488,high
SYNGR4,0.7922634974508275,0.37341656999356176,low
SYT3,0.14017035535050343,0.7081117147442741,high
SYT5,5.488764699325218,0.01913906117382296,low
TARM1,0.0011650802773189434,0.972770876484112,same
TBC1D17,0.44111550955294476,0.5065845372671941,high
TBCB,0.18615294885991804,0.6661379604270785,high
TDRD12,0.018063464247555183,0.8930859749772297,high
TEAD2,4.374683159556622,0.03647661121535241,high
TEX101,0.005644609717103922,0.9401107872523056,low
TFPT,1.28738088843363,0.25653118113940643,high
TGFB1,3.0860918382687323,0.0789642518576188,low
THAP8,3.933296837704995,0.0473390532889956,high
TIMM50,0.31511280896392135,0.5745595776361765,high
TMC4,6.5835767216691075,0.010292387548195746,low
TMEM143,2.5442784858212875,0.1106944678604871,low
TMEM145,0.1575217952179285,0.6914484643438072,high
TMEM147,0.00013807435894055758,0.990624669527411,high
TMEM150B,0.748948649375454,0.3868092988610976,low
TMEM160,0.017717171276814214,0.8941096568851629,high
TMEM190,2.1117354998012337,0.14617346011587548,low
TMEM86B,0.6524002281708225,0.41925584031941265,high
TMEM91,1.41883608456803,0.23359507285414846,low
TNNI3,0.1893979381610924,0.663418181368117,high
TNNT1,4.548646281734844,0.03294478347298697,low
TOMM40,0.10177854231662138,0.7497056636207801,high
TPRX1,0.09015898749144872,0.7639751331943453,low
TRAPPC2P1,0.06725188754219867,0.7953808743078656,low
TRAPPC6A,0.15837991328807713,0.6906524920014734,high
TRIM28,0.4748446962177154,0.49076678411871655,high
TRPM4,0.30356246818649113,0.5816576446607888,high
TSEN34,0.02900422168024661,0.8647692896015685,high
TSHZ3,0.13221651114827174,0.7161448638295536,low
TSKS,3.706875410514976e-05,0.9951421805085614,low
TTC9B,1.5594572302515948,0.21174470988890556,low
TTYH1,2.7061176865940593,0.09996400154230889,high
TULP2,10.947706068682438,0.0009371957082019933,low
TYROBP,0.9667325246033549,0.3254964319300306,low
U2AF1L4,0.09153127420595479,0.7622394093853544,high
U2AF2,1.1274371022652103,0.288322670513505,high
UBA2,4.165408056808782,0.04125747385548298,high
UBE2M,0.03380065476503364,0.854131488167401,high
UBE2S,0.007928901042152724,0.929046642570582,high
UPK1A,2.509293239340671,0.11317667904273411,low
UQCRFS1,0.9280487601953009,0.335370467317036,high
USF2,1.079203711942514,0.2988757593630885,high
USP29,0.582096185857597,0.44549185399039404,high
VASP,3.9264285815605353,0.04753278886516758,low
VN1R1,0.9923458008427224,0.31916971536833516,high
VN1R2,3.4820314476937906,0.06203853712265365,high
VN1R4,0.09949708728153893,0.7524339856106961,high
VRK3,1.4657652820066485,0.22601502715534744,high
VSIG10L,7.54175859273255,0.006028517416202389,low
VSTM1,2.119881778871522,0.14539776700687854,low
VSTM2B,0.05111999889387288,0.8211257276106287,low
WDR62,0.7728701106974207,0.3793306225077421,high
WDR87,0.3946587625809032,0.5298606673819253,high
WDR88,1.3308525665109425,0.24865360195518615,low
WTIP,0.20162316896765467,0.6534138485353682,high
XRCC1,0.06152331643560688,0.8041042771751649,high
YIF1B,0.7119307332505103,0.3988035994449245,high
ZBTB32,0.004537530665965783,0.9462941604567418,high
ZBTB45,0.028112922838522236,0.866843616613067,high
ZC3H4,0.17785248347110708,0.6732253149480003,high
ZFP112,1.484768636889011,0.22302991270231165,high
ZFP14,4.81025369407326,0.028290880063177194,high
ZFP28,0.0004082337850900868,0.9838800019400321,high
ZFP30,2.9187817600560333,0.08755394228098633,high
ZFP36,2.5034033281534285,0.11360056774741092,low
ZFP82,0.1451823261675162,0.7031824822751923,high
ZIK1,1.094116284048624,0.2955609697017856,high
ZIM2,0.002432009491322264,0.9606679404467534,high
ZIM3,0.020220853329830694,0.8869219947692817,high
ZNF114,0.35766403288728876,0.549806442657221,high
ZNF132,0.027629365279413155,0.8679831652469082,low
ZNF134,2.185595552982684,0.13930716961728812,high
ZNF135,0.14662765796658198,0.7017791479364585,high
ZNF146,2.415088071902886,0.1201712112686487,high
ZNF154,1.308178190241969,0.2527247689974042,high
ZNF155,0.7183194071621013,0.3966957279347939,high
ZNF160,1.7334323881271803,0.1879731427988768,high
ZNF17,0.010257813789782019,0.9193275049120174,low
ZNF175,0.7164908956104467,0.397297376831919,high
ZNF180,0.9285877125927979,0.3352301761597034,high
ZNF181,2.6344361026402914,0.10456918234875542,high
ZNF211,0.02827999379086346,0.8664522430952564,high
ZNF221,3.4109905079718223,0.06476356172248106,high
ZNF222,0.8227277866790165,0.36438383042075784,high
ZNF223,4.338611298578876,0.037257300125542785,high
ZNF224,0.08324974486635557,0.7729408257814925,low
ZNF225,4.046366909049759,0.04426651587395148,high
ZNF226,0.46125503241001464,0.4970380155469002,low
ZNF227,1.5505173189204762,0.21305908684486852,high
ZNF229,0.05269374136506832,0.8184405513706228,low
ZNF230,3.532812724412585,0.060165640531002984,high
ZNF233,0.003598967517356628,0.9521624878553857,high
ZNF234,2.9869806265845784,0.08393654037090653,high
ZNF235,6.636632238972929,0.009990261640401897,high
ZNF254,1.9706993662029908,0.1603736477560899,low
ZNF256,2.3711735905625595,0.12359410511781312,high
ZNF260,4.477801411577867,0.034337866632982085,high
ZNF264,0.004468257693163628,0.9467050768348925,low
ZNF274,1.7745211047807015,0.18282354499520137,high
ZNF28,2.9800003350142252,0.08429925495442764,high
ZNF283,0.5281717760373762,0.46737649848477447,low
ZNF284,2.1892408967207215,0.13897779436926247,high
ZNF285,1.621961317630336,0.20281852657130606,high
ZNF296,0.2874221176366219,0.5918772535047813,low
ZNF30,3.6775959629172204,0.055148311751428425,high
ZNF302,1.1110747855862666,0.2918484333090313,high
ZNF304,2.0774292990511114,0.14949175689479466,high
ZNF320,0.6341285217147548,0.4258449767247863,high
ZNF324,2.133708115081199,0.14409180974087962,high
ZNF324B,1.2752801020395366,0.2587784684754517,low
ZNF329,0.18504949380301236,0.6670692227909728,high
ZNF331,0.3328418958455634,0.5639904492044425,high
ZNF345,0.6006213734062018,0.438341042147639,low
ZNF347,0.13732004921613078,0.7109599164535056,low
ZNF350,1.9811717059066003,0.1592670244027924,high
ZNF382,0.20460321851432725,0.6510306382156625,low
ZNF383,2.9569533314432035,0.0855089223879377,high
ZNF404,2.1402513009842603,0.14347838628154316,high
ZNF415,0.5710091936558986,0.4498581681937406,high
ZNF416,0.4155012495208194,0.5191904122818783,high
ZNF417,3.3015829416479168,0.06921315520896658,high
ZNF418,1.3790387881609776,0.2402649445280713,low
ZNF419,4.402861873868883,0.0358786739099479,high
ZNF420,12.459847738101907,0.00041579383767152695,high
ZNF428,0.04381370551169288,0.8342005969892938,high
ZNF432,8.098529682997928,0.004430118097084174,high
ZNF444,0.3391943702828133,0.5602946161607927,high
ZNF446,0.3547084544628613,0.551459813665175,low
ZNF45,0.4004204264310961,0.5268722110240152,high
ZNF460,1.0472202050961157,0.30614816830732705,low
ZNF461,3.5637090646703444,0.05905564290278798,high
ZNF468,1.3302205544112315,0.24876598472117578,high
ZNF470,0.7757290837755012,0.37845052880966723,low
ZNF471,0.38616550718593806,0.5343218920907643,low
ZNF473,2.6885659367984,0.10107074040994822,high
ZNF480,6.349512576391833,0.011741355351514379,high
ZNF497,0.13973291699492263,0.7085466733924093,low
ZNF507,1.589475170194028,0.20740113337829263,low
ZNF524,0.29831742654656057,0.584939170897371,high
ZNF525,0.1794053152388676,0.6718848020470629,high
ZNF526,0.9748975017764115,0.3234617858308143,high
ZNF527,3.3598594120504073,0.06680377134684633,high
ZNF528,0.07531179667688533,0.7837542304826512,high
ZNF529,3.4906982301926446,0.06171455006637349,high
ZNF530,0.7629879155963208,0.3823950766381803,high
ZNF534,1.7433571708032607,0.18671401260729353,low
ZNF536,0.22513583680088467,0.6351542260613972,low
ZNF540,3.8823168986896612,0.04879717385820308,high
ZNF541,0.05492443535516792,0.8147057979139668,high
ZNF542,0.9335435584448906,0.3339438233279866,high
ZNF543,2.045870946702753,0.15261961702902052,high
ZNF544,0.04123623596413123,0.8390826077883858,high
ZNF546,4.642345627984618e-06,0.9982808710218251,low
ZNF547,0.0586577928569766,0.8086300691747076,high
ZNF548,2.498252084544847,0.11397273032888475,high
ZNF549,3.3410541058148744,0.06757130779579161,high
ZNF550,2.2644727502262145,0.1323712560514227,high
ZNF551,2.0616281958891807,0.15104869840334714,high
ZNF552,0.37558494974582973,0.5399756197708551,high
ZNF565,2.281349244459217,0.13093792039527763,high
ZNF566,7.64767052029952,0.005684567945237837,high
ZNF567,2.0306912647882354,0.15415048027797934,high
ZNF568,0.35137040216494997,0.5533384019440424,high
ZNF569,3.3896766182968086,0.06560581510493325,high
ZNF570,3.0050766164756952,0.08300405280754444,low
ZNF571,3.0045940526572723,0.08302877362246032,high
ZNF573,3.255100432400922,0.07120157526867811,low
ZNF574,0.3449227277549153,0.5570014192021113,high
ZNF575,0.1696562155023616,0.680417520693426,high
ZNF576,0.07628405239062462,0.7823977768506176,high
ZNF577,0.44535174378081593,0.5045506428317281,low
ZNF578,0.5228133958474116,0.4696440286024094,low
ZNF579,0.38569472192512955,0.534571164927546,high
ZNF580,2.0011462868579626,0.1571803001001691,high
ZNF581,0.3616158934218279,0.5476101764489486,high
ZNF582,3.560443769782818,0.05917191777710769,high
ZNF583,0.2938305182177666,0.5877762361470674,high
ZNF584,0.027066993761019897,0.8693214127313358,low
ZNF585A,2.9540412074686326,0.08566310189192362,high
ZNF585B,1.9992038275146296,0.15738185601695864,high
ZNF586,0.1108536730162569,0.7391743266134762,high
ZNF587,1.6642252841473324,0.19703379878247174,low
ZNF599,0.10393433142297802,0.7471584110947838,high
ZNF600,0.11792626746033773,0.7312945942710515,high
ZNF606,3.4382152105415136,0.0637044757671265,high
ZNF607,1.30450806024564,0.25339141355358985,high
ZNF610,1.7333122508371612,0.1879884446845207,high
ZNF611,0.616042823825436,0.43252160984936416,high
ZNF613,2.4621715795040573,0.11661745605893162,high
ZNF614,1.470656777346463,0.22524209762372976,high
ZNF615,2.606564420988898,0.10642209294532175,high
ZNF616,8.497772114168576,0.0035558160409530633,high
ZNF628,0.09683782604345897,0.7556578825551049,high
ZNF649,7.407295904721465,0.006495988861042974,high
ZNF665,1.0186538864842127,0.31283852397210243,low
ZNF667,0.059147837481046905,0.8078479227530576,low
ZNF671,1.2493378314353911,0.2636789855752987,high
ZNF677,3.791103316370539,0.0515256741231846,high
ZNF701,0.4396978861784954,0.5072683088775958,high
ZNF702P,0.016616996680850687,0.8974312928355499,low
ZNF71,0.42224222540216444,0.5158203325951262,high
ZNF749,1.716234853094564,0.19017842433315274,low
ZNF761,0.6086068730276117,0.43531282972332586,high
ZNF765,1.5082223339563434,0.21941054293929563,high
ZNF766,1.0777445448292038,0.2992026651466388,high
ZNF772,0.46609660510772044,0.49478841495395287,high
ZNF773,5.130534985249323,0.023508480683995636,high
ZNF776,2.752441056866928,0.09710607235156489,high
ZNF780A,3.8616547900007303,0.04940158171258817,high
ZNF780B,1.1457791742662942,0.28443446248763216,high
ZNF781,1.9186539553078348,0.16600512344389257,high
ZNF784,0.1839016353140779,0.6680414577392534,high
ZNF787,0.17867891008132228,0.6725110309954235,high
ZNF790,0.9680996526581492,0.3251545777244516,low
ZNF792,1.201673344354906,0.27298748701706155,high
ZNF793,0.8986524778328282,0.3431432884809731,high
ZNF8,1.7687984498606248,0.18353085025236082,low
ZNF805,0.08173020141920108,0.7749662453699174,high
ZNF808,0.38664601829807843,0.5340676866824476,high
ZNF813,1.2517022269465516,0.2632276100507806,low
ZNF814,0.04561901807070273,0.8308698472488403,high
ZNF829,1.7799004752156133,0.18216154798220846,high
ZNF83,0.37453964912084714,0.5405401093944384,low
ZNF835,1.383746558239802,0.2394640016731975,high
ZNF836,1.215766753135938,0.2701930311277544,high
ZNF837,1.2034908674048768,0.2726250810757259,high
ZNF841,0.41964002862312105,0.5171167176375606,high
ZNF845,1.0391829684915566,0.30801156796597184,high
ZNF880,0.8585911778463041,0.3541332409426404,low
ZSCAN1,0.711648500514861,0.39889709231217374,low
ZSCAN18,0.6173829531361419,0.43202146263322805,high
ZSCAN22,0.3947571238077083,0.5298093946651705,low
ZSCAN4,0.2156826885227837,0.6423493684671008,high
ZSCAN5A,3.5539031007906035,0.05940555910607906,high
ZSCAN5B,1.5416542477084012,0.21437174158189665,high
