,log_rank,p_value,long_survival
NUP205,0.0017311425100801085,0.9668119922976626,high
NUPL2,0.4088866203661478,0.5225351544510384,low
NXPH1,0.3683912891055608,0.5438824618066906,high
OCM,0.005660493843011721,0.9400267399489778,low
OCM2,0.8489910641166917,0.35683791758239003,high
OGDH,0.9019104823747008,0.34226995665694265,low
OPN1SW,1.4429418457736232,0.22966387852324552,low
OR2A1,6.586698410931257,0.010274354343306853,low
OR2A12,0.0008890056594027179,0.9762136404246888,high
OR2A14,0.0,1.0,same
OR2A2,0.02665655214708968,0.8703071572749398,high
OR2A25,0.000186244990236796,0.9891114793127196,high
OR2A5,0.0006145045035418501,0.980223104487969,high
OR2A7,6.645667903367542,0.009939720899801139,low
OR2A9P,2.004371377425823,0.15684630182221412,low
OR2AE1,4.110043797771524,0.04262925846943147,low
OR2F1,0.006548321870545437,0.9355042207842675,low
OR2F2,0.0,1.0,same
OR6B1,0.007836742657795376,0.9294591143062712,high
OR6V1,0.005002278323210321,0.9436152017033699,low
OR6W1P,0.021859218885210245,0.8824622258633881,high
OR9A2,0.061270428069439734,0.8044991287470615,same
OR9A4,0.03373220100623398,0.8542776158768308,low
ORAI2,5.476827912947716,0.019270197582334028,low
OSBPL3,0.009747545107833315,0.9213529212718337,low
PAPOLB,0.6476659733498766,0.42094839301466336,low
PARP12,2.5702245331792875,0.1088922749986885,high
PAX4,0.08637858775810897,0.7688325269844061,same
PAXIP1,0.050160511894812077,0.8227842061871538,high
PCLO,0.0235014473494201,0.8781602672013833,same
PCOLCE,2.5284296634708716,0.1118114401414852,low
PDAP1,1.8054106316487604,0.17905974983859038,high
PDE1C,0.2695089055093906,0.6036613929602839,low
PDGFA,8.455500116391127,0.0036394116088604533,low
PDIA4,7.582044502202609,0.005895253877739605,low
PDK4,0.24547143467989987,0.6202819864696338,low
PEG10,0.00023403971412794123,0.9877941535877559,high
PER4,0.00628691164141663,0.9368019222788246,same
PEX1,0.04304330390713398,0.8356437547981574,low
PGAM2,0.07618739469811353,0.7825322120116145,high
PHF14,0.8324190504122762,0.3615739668086265,high
PHKG1,0.35703564213881683,0.5501571909584548,low
PHTF2,0.3082805046259238,0.5787372580631461,low
PIK3CG,0.5370297626171948,0.46366630256415486,low
PILRA,1.9068995918424614,0.16730806407955098,low
PILRB,4.027595415326485,0.044761696783337905,low
PION,1.3588565040875418,0.2437357577348224,low
PIP,0.0024339059110488766,0.9606526207930247,same
PKD1L1,0.5281807769579224,0.4673727043257683,low
PLEKHA8,0.6789140672956987,0.40996091208524255,high
PLOD3,4.656743849849121,0.03093179786264538,low
PLXNA4,0.8465563329521809,0.3575283633847013,high
PMPCB,2.583342467381541,0.107993405062051,low
PMS2,1.4139701495440533,0.23439844232494525,low
PMS2CL,0.17853537335771022,0.6726349504936493,low
PMS2L2,2.8010092258365757,0.09420499267368859,low
PNPLA8,0.19804144346658212,0.6563064025639386,high
PODXL,1.8357054231087389,0.17545513315236422,low
POLD2,0.01584578092065824,0.8998268939139844,high
POLM,1.8164958769613637,0.17773094888895968,low
POLR2J,0.31738692708554395,0.5731822540168736,high
POLR2J2,2.9930846049728026,0.08362074330164884,high
POLR2J3,0.19504173557312582,0.658753137663883,high
POLR2J4,3.2097473213284626,0.07320078705880723,low
POM121,0.44150281551417303,0.506398000810811,low
POM121C,0.001272008492203755,0.9715492968946844,low
POM121L12,0.0,1.0,same
POMZP3,0.3485603239308913,0.5549292292875976,high
PON1,0.0030831449649305095,0.9557193574310444,high
PON2,1.1434577570824236,0.28492286992401805,low
PON3,0.01311330256277376,0.9088308807372318,low
POP7,0.5529871646204488,0.4570997026081297,high
POR,5.316433065340317,0.021125211680013772,high
POT1,0.023819224933568042,0.877345773781155,high
POU6F2,0.9085947230249598,0.34048755517084806,low
PPIA,1.109257147623161,0.29224348515684373,high
PPP1R3A,0.14005304230852691,0.7082282867595155,high
PPP1R9A,0.19820047672923008,0.656177306972118,high
PRKAG2,0.043281911407946246,0.8351953522145613,high
PRKAR1B,6.965537058240248,0.00830944883793848,low
PRKAR2B,4.472627095876896,0.03444199662570701,low
PRKRIP1,3.9053366602316832,0.04813298293915458,low
PRPS1L1,0.6056676179189502,0.4364237073440277,high
PRR15,0.38742337589048076,0.5336569036324623,low
PRRT4,0.01672311907211493,0.897106108783421,high
PRSS1,0.045796847063460995,0.8305455138256936,low
PRSS37,0.16390475841028296,0.68558665117055,low
PSMA2,0.33838751338674566,0.5607614617554098,high
PSMC2,2.1937666071462463,0.1385700885024943,low
PSMG3,0.0175220679693187,0.8946908922964025,high
PSPH,0.18839656918221734,0.6642545029298925,high
PTCD1,1.1254126875187487,0.28875594036985913,high
PTN,0.5456965419145535,0.4600814358295172,low
PTPN12,3.0427953601823052,0.08109615795533032,low
PTPRN2,9.668421272951006,0.001874623326203062,low
PTPRZ1,0.3115881969819036,0.5767072355957106,low
PURB,0.09693346498658481,0.7555411003479702,high
PUS7,0.4912723153548184,0.48336030204315406,high
PVRIG,0.3586567818500474,0.5492531724184755,low
RAB19,0.18834482728946503,0.6642977883390679,high
RABGEF1,9.18090001627116,0.002445537365443551,low
RABL5,0.21771200580021702,0.6407888124190059,high
RAC1,2.2202314756895705,0.13621263588079144,high
RADIL,1.2021697492361734,0.2728884462246691,low
RALA,0.18715535075218426,0.6652948156972721,high
RAMP3,4.819635354455816,0.028137297176677865,high
RAPGEF5,1.6554092116699084,0.1982243045490745,low
RARRES2,5.111118791250591,0.02377298530129481,low
RASA4,0.8099478235912239,0.3681356771129106,high
RASA4P,0.15162801820768007,0.6969843954810673,high
RBAK,0.05216141419609748,0.8193440463571662,low
RBM28,0.1345213601670578,0.7137894406401815,low
RBM33,0.17812693625742815,0.6729878878280184,low
RELN,0.056459818091790834,0.8121814620603266,low
REPIN1,0.3949557410214846,0.5297058887041293,high
RFC2,0.7219070800288734,0.3955190639639722,high
RHBDD2,6.233890736282095,0.012532807221811063,low
RHEB,1.227557451810037,0.26788258193180287,high
RINT1,0.1539421866165985,0.6947961748252631,same
RNF133,1.701099490893647,0.1921442504412076,low
RNF148,0.9594097671180373,0.32733563134624133,high
RNF216,1.0545077938729557,0.30447118090884984,low
RNF32,0.9742869755530797,0.32361334175209,low
RP9,0.1382258372696419,0.71005117923435,high
RP9P,0.42075932623005385,0.5165583982459729,same
RPA3,3.536526699313228,0.060031044904577543,low
RPL13AP17,0.045938623635713834,0.8302874061199406,high
RPL19P12,2.5898970709510976,0.10754732451441097,high
RPL23P8,1.5872648826900533,0.20771734141231513,low
RPS2P32,4.98098884408148,0.02562733103287384,low
RSBN1L,0.08810632022178375,0.7665985236824086,high
RSPH10B2,0.15292302554132164,0.6957575153740776,low
RUNDC3B,3.050135752677779,0.0807303946742796,high
SAMD9,0.4474738168346648,0.5035370460999551,high
SAMD9L,0.6472146103056428,0.42111029282482004,high
SBDS,2.434869398725533,0.11866377760927063,low
SBDSP1,6.394023738649388,0.011450518401953607,low
SCIN,1.370424217705286,0.2417390106152954,low
SCRN1,1.1559676731150845,0.2823033820297598,low
SDK1,3.1863900006325516,0.07425382046063235,high
SEC61G,0.8772953626184369,0.3489435293185714,low
SEMA3A,2.32605501547734,0.12722393720228697,low
SEMA3C,0.05572138884097111,0.8133909357466403,low
SEMA3D,0.02383793304642282,0.8772979970235082,low
SEMA3E,0.054151632299092776,0.8159904608708994,low
SEPT7P2,1.9296400698536602,0.1647978284376086,low
SERPINE1,0.9689699112699132,0.32493721445875445,low
SFRP4,0.036870458623197475,0.8477290312282116,high
SGCE,0.07678586290253991,0.7817013088670243,low
SH2B2,0.3480996768288883,0.5551908331192283,high
SHFM1,2.4962423185418356,0.1141182945013118,low
SHH,0.7153716536839034,0.39766629999419734,low
SKAP2,2.5576970019008236,0.10975836785208291,low
SLC12A9,1.4112852392920106,0.23484315335609957,low
SLC13A1,0.0006742448643383933,0.9792842775455011,low
SLC13A4,1.0890770243177812,0.29667580092591006,low
SLC25A13,0.11707263253340654,0.7322314019015115,high
SLC25A40,0.2693640718784897,0.6037586775146149,high
SLC26A3,0.11136348293672022,0.7385971377536495,high
SLC26A4,1.520183214729688,0.21759176950312853,low
SLC26A5,0.09659785297903487,0.7559511861237549,high
SLC29A4,2.6286694141309144,0.10494963133184487,low
SLC35B4,2.7421404513934347,0.09773377638580202,low
SLC37A3,0.20577925400991653,0.6500958894636104,low
SLC4A2,0.015633828847448523,0.9004955960253742,high
SMARCD3,0.24752354801229298,0.6188242466403704,high
SMO,2.005627879202799,0.15671639381913963,low
SMURF1,6.057456491505936,0.013847698853743411,low
SND1,3.108561468321813,0.07788171916960036,high
SNORA14A,0.03865012496078661,0.844143426894983,low
SNORA15,0.006218254207298199,0.9371472343947663,high
SNORA22,1.2073896916431093,0.27184970362376326,low
SNORA5A,1.2653181783315277,0.2606468274056498,high
SNORA5B,0.0804548811758617,0.7766819139103409,high
SNORA5C,0.00786293392813975,0.9293416429845706,high
SNORA9,0.009209043766131086,0.9235493528101134,low
SNORD93,0.0,1.0,same
SNX10,5.764534163994838,0.016352819551308514,low
SNX13,0.6270956385817652,0.4284226583261215,low
SNX8,0.2176857717237513,0.640808929966114,high
SOSTDC1,1.269115725030751,0.25993263483623824,low
SP4,1.742218454105297,0.18685797927458064,high
SP8,0.620567077624448,0.43083663443554343,high
SPAM1,0.028346529652554565,0.8662967099947932,low
SPDYE1,0.0035208536638459834,0.9526838651438128,high
SPDYE2,1.9452522687432876,0.16309938397380586,low
SPDYE3,2.861064919377609,0.09074740233853797,low
SPDYE5,0.9832917804585972,0.32138746762098236,low
SPDYE6,1.4425950523958901,0.22971986580175402,low
SPDYE7P,0.00013224724573612087,0.9908246253352059,low
SPDYE8P,1.4638811742945157,0.22631359354874048,low
SRCRB4D,5.3089760405287585,0.02121582229099805,low
SRI,0.5511689839510064,0.4578404409718869,low
SRPK2,0.13510368922905297,0.7131979613822861,high
SRRM3,0.6815101787316732,0.40906718412665544,high
SRRT,1.5468253294475425,0.21360472081982534,low
SSBP1,1.837296670670206,0.1752681247475909,low
SSPO,2.2895056687556417,0.13025140129320806,low
ST7,0.013562810137874875,0.9072883989724227,high
STAG3,0.9941968031093346,0.3187187979170618,low
STAG3L1,0.07780694671652068,0.7802916643563466,low
STAG3L2,0.4487608836519103,0.5029239790339157,high
STAG3L3,1.9031701516176995,0.16772390705177154,low
STAG3L4,0.041230763999728345,0.839093138906621,high
STARD3NL,0.19603625476983974,0.6579394716153169,high
STEAP1,4.116762602154193,0.04246025811874943,low
STEAP2,5.554096695393654,0.018437484821992412,low
STEAP4,0.47594041645374774,0.49026691825666946,low
STK17A,0.5225696858760558,0.4697475808684278,low
STK31,0.14822694017428603,0.7002355487133278,low
STRA8,0.0803776929050763,0.7767862242134382,low
STX1A,4.102607579351702,0.042817128986296804,low
STYXL1,0.887576206379751,0.3461349792048255,high
SUMF2,0.0907269302380597,0.7632550405541876,high
SUN1,0.44234045538699446,0.5059949750760807,low
SUN3,5.917041373171848,0.014995118131433569,low
SVOPL,1.5523859874226955,0.21278354991326717,low
SYPL1,1.3686159290335564,0.24204982862920996,low
TAC1,1.4217714083253972,0.23311205790626593,low
TAF6,4.23728588595228,0.03954533765164708,low
TARP,0.0673654347592169,0.7952120499002417,high
TAS2R16,0.0,1.0,same
TAS2R3,0.6280655482334561,0.4280657725411321,low
TAS2R38,0.007925094335560837,0.9290636321951342,low
TAS2R39,0.019867391471208976,0.8879080718191684,high
TAS2R4,1.5179920569738046,0.21792360793881974,high
TAS2R40,0.08808029572022631,0.7666319964644349,low
TAS2R41,0.0053080909091623935,0.9419201934586153,high
TAS2R5,0.022552071233756663,0.8806277560089341,low
TAS2R60,0.12456044499862605,0.7241400059381662,high
TAX1BP1,1.1291816163588109,0.2879499689117746,high
TBL2,1.9419273653895035,0.1634594165177986,high
TBRG4,0.9103663715030633,0.3400172282699042,high
TBX20,0.00994211649118342,0.9205744323034393,high
TBXAS1,0.02147522916721477,0.8834917282825285,low
TECPR1,0.0001568433745576556,0.990007784362303,high
TES,0.5556725249862648,0.45600912197196397,low
TFAMP1,0.02176564915033427,0.8827122357269053,low
TFEC,0.026104127958272244,0.8716462794364231,low
TFPI2,4.448684915709226,0.03492813443146038,low
TFR2,7.166712181383117,0.007426876887212553,low
THAP5,0.0006649301960198686,0.9794278367392751,low
THSD7A,0.030032078472707995,0.8624174640236469,low
TMED4,5.47158143341677,0.019328128348776834,high
TMEM106B,0.36593040508768665,0.5452309459729638,low
TMEM120A,0.1932806754247696,0.6602000517022604,low
TMEM130,5.519335174729714,0.018807405065435264,low
TMEM139,0.29797749322747663,0.5851531376852828,low
TMEM140,0.8843301236284842,0.3470184299123046,low
TMEM168,1.9194361084316123e-05,0.9965043696415818,high
TMEM176A,3.8990784892405865,0.048312600585641186,low
TMEM176B,2.120218492113855,0.14536580499116858,low
TMEM184A,0.09175840992393305,0.7619534916136912,low
TMEM196,3.6775334913508697,0.055150378269770824,low
TMEM209,0.40085110315673833,0.5266500388421866,low
TMEM213,1.124894566107844,0.2888669630465337,high
TMEM229A,1.2579053161061324,0.26204795837794,low
TMEM60,4.732762242439792,0.029593322015789285,high
TMUB1,1.1726433899310706,0.278858760068708,high
TNPO3,0.7188284902404773,0.39652845462348907,high
TNRC18,0.3662392722837009,0.5450613573633769,high
TNS3,0.15909843650443992,0.6899879241203645,high
TOMM7,0.6088245308376212,0.4352307386117984,low
TP53TG1,0.07882357862991497,0.7788980356998715,low
TPI1P2,0.27083626604226846,0.6027713489343454,low
TPK1,0.0026638301614875966,0.9588376134019883,high
TPST1,0.6478608714440535,0.42087851357566697,low
TRA2A,0.7249636573709409,0.3945205503430782,low
TRIL,1.6403579374307935,0.20027636476901436,high
TRIM24,0.6192161016060109,0.43133873670524214,low
TRIM4,0.5322230495963209,0.46567373991519256,high
TRIM50,0.4356609511986774,0.5092241989617893,low
TRIM56,0.3913937184636509,0.5315677125499885,low
TRIM74,0.023061911597984083,0.8792961838888542,low
TRIP6,1.866459410298722,0.1718811390982913,low
TRPV5,0.055387802092492174,0.8139400918846362,same
TRPV6,2.3809128052682986,0.1228257594738494,low
TRRAP,0.1135850713044185,0.7360989257615763,high
TRY6,0.0032978332410086627,0.9542052434666505,low
TSC22D4,0.1896534102615134,0.6632052377787804,high
TSGA13,0.03517233233204111,0.8512350056527668,low
TSPAN12,0.040558380866111764,0.8403927627433344,low
TSPAN13,12.283976540302337,0.0004568638720025549,low
TSPAN33,1.1756716614163085,0.27823892402751943,high
TTC26,2.8085292433306543,0.09376430288830967,low
TTYH3,1.5894393612847024,0.20740625173408123,low
TWIST1,3.7580242908329584,0.0525546421671684,high
TWISTNB,1.0979854047101492,0.2947086492047588,low
TXNDC3,0.7770408839048043,0.3780476732318847,high
TYW1,1.4258488209128388,0.23244310962482237,high
TYW1B,1.177222291826646,0.2779222080145354,low
UBE2D4,0.1855798191749525,0.6666212443166222,high
UBE2H,0.0038823871041083744,0.9503169172157736,low
UBE3C,4.184241311347718,0.040801471266408255,low
UBN2,0.14315880397378952,0.7051607107381633,low
UFSP1,1.0550594631668655,0.3043447178039762,low
UNCX,0.06766664569527095,0.7947649375350367,low
UPK3B,1.2163159552540184,0.2700848608166986,low
UPK3BL,0.7972811811329551,0.371907496835473,high
UPP1,10.070580968631889,0.0015065551988380198,low
URGCP,7.231822614119527,0.007162245679237902,low
USP42,1.4485883140679756,0.2287546045778724,high
VGF,7.218939894241508,0.0072138298725152004,low
VIPR2,2.7405678672170573,0.09782999606968362,high
VKORC1L1,3.1765285547866413,0.07470328270714327,low
VOPP1,0.49178749807872063,0.48313102422455256,low
VPS37D,0.254182816549924,0.6141451062541821,high
VPS41,0.15299196112291222,0.6956923744618191,high
VSTM2A,0.19798470809915206,0.6563524726486589,low
VWC2,0.26437053174712133,0.6071333151054676,low
VWDE,0.20374374239023751,0.6517158246958537,low
WASL,0.043879559623809704,0.8340778520209428,high
WBSCR16,6.625470214725284,0.010053059975440738,high
WBSCR17,0.03268019387871732,0.856542898901838,high
WBSCR22,3.595940183096105,0.05792085694920161,low
WBSCR27,2.341151011920081,0.12599642621334414,low
WBSCR28,1.3228967923394923,0.2500728280559905,high
WDR60,0.4559785356041803,0.4995094316696369,low
WDR86,1.751781333098611,0.1856529506204509,low
WDR91,1.0168307478834988,0.3132719460080078,high
WEE2,0.2095918389348188,0.6470875046703715,low
WIPF3,1.5701911810752116,0.21017925175827162,low
WIPI2,3.3419301778037442,0.0675353424826791,low
WNT16,4.0335137647096975,0.044604947804839784,low
WNT2,0.9700037123053473,0.3246792530620304,low
XRCC2,0.4112466489914393,0.5213374328595161,low
YKT6,1.5061375245981594,0.2197294131663712,low
YWHAG,4.151941895465435,0.041586805111107746,low
ZAN,0.06308224856457993,0.8016890191359906,low
ZC3HAV1,0.48344623708902446,0.48686544573182633,high
ZC3HAV1L,0.7945570779443974,0.37272571248707453,low
ZC3HC1,0.3951487403178107,0.5296053451977447,low
ZCWPW1,1.611028733302481,0.20434725418780902,low
ZDHHC4,0.23966429252098154,0.6244486855706258,low
ZFAND2A,0.18728446185748254,0.6651864121798163,high
ZKSCAN1,0.18969650511814712,0.663169333755635,low
ZKSCAN5,0.48427872752441475,0.4864905944528076,low
ZMIZ2,0.5741642943293789,0.448608865647266,high
ZNF107,0.3369848822225561,0.5615747969478808,high
ZNF117,0.014712425980385484,0.9034575468578948,low
ZNF12,0.13653341407187636,0.7117518824217532,low
ZNF138,0.19748703715137372,0.6567569292439102,low
ZNF212,0.45126394432394573,0.5017353377354716,high
ZNF273,0.16016223574098398,0.6890071942317659,high
ZNF277,0.2801190064038307,0.5966232263388174,high
ZNF282,2.372808694546831,0.12346473689630935,high
ZNF3,0.7919836614491951,0.3735009830713173,high
ZNF394,1.288456297729081,0.2563326303129413,low
ZNF398,0.1417589324877123,0.7065386192472735,high
ZNF425,0.07255252154370383,0.7876559323967052,high
ZNF467,1.0596380434414718,0.3032977533567802,low
ZNF479,0.004349031168114573,0.9474198743702194,high
ZNF498,0.26040018530787756,0.6098453553920467,same
ZNF655,0.19678649298003514,0.6573272960838301,low
ZNF679,1.108191629510361,0.29247538619193403,low
ZNF680,0.6269016415975319,0.42849409491724344,high
ZNF713,2.0765573502888643,0.14957719864189933,high
ZNF716,0.0006411130376174145,0.9797995537993459,high
ZNF727,4.10980692071016,0.0426352296080495,low
ZNF735,0.013355574226710047,0.9079962570687337,same
ZNF746,2.7728879167928184,0.09587304801613561,low
ZNF767,2.4449215200715937,0.11790578202786627,low
ZNF775,0.3393525123304426,0.5602032026889352,high
ZNF777,0.29388941106834787,0.5877388172010221,high
ZNF786,0.0791730765807798,0.778421174747045,high
ZNF789,0.22585771442434796,0.6346124277623248,low
ZNF800,0.8933846527809715,0.34456174432380615,low
ZNF804B,0.30363896917727334,0.5816100564177766,low
ZNF815,0.00017882815930649233,0.9893304753577837,low
ZNF853,0.017688010641257516,0.8941963220569549,low
ZNF862,1.7028074849500714,0.1919212282309741,low
ZNF92,0.007335044917533,0.9317487229884518,high
ZNHIT1,0.21748973590631807,0.6409593063723651,high
ZNRF2,1.2981343975171447,0.2545542787276299,high
ZP3,0.10323958422711135,0.7479761061316587,low
ZPBP,0.044912628796629606,0.8321647674558006,low
ZSCAN21,0.45119742210454344,0.5017668655587004,low
ZYX,2.1555302377318104,0.14205739545334387,low
